"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"17775","MÆLAND-SERVICE INVEST AS
                ","928650758","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17776","NATURLIG RAW AS
                ","928642526","2022-01-31","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17777","NAUSTABERG HOLDING AS
                ","928551075","2022-01-14","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17778","NEMRAC AS
                ","928638596","2022-01-28","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17779","NEOPHYTE AS
                ","828507362","2022-01-07","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17780","NERDERIKET AS
                ","928579867","2022-01-20","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17781","NET ZERO COMPUTE AS
                ","928528758","2022-01-12","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17782","NEXTSEAFOOD AS
                ","928619656","2022-01-26","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17783","NH3 SAFETY AS
                ","928572536","2022-01-19","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17784","NILSSEN GOLF RETAIL
                ","928557030","2022-01-17","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17785","NORDFJORD EDB AS
                ","928624846","2022-01-27","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17786","NORDIC LITHIUM AS
                ","928605612","2022-01-24","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17787","NORHA AS
                ","928525902","2022-01-11","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17788","NORSKE INDUSTRIER EIENDOM AS
                ","928463974","2022-01-03","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17789","NORSKIFER AS
                ","928593398","2022-01-21","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17790","NORWAY CRANE AS
                ","928601358","2022-01-24","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17791","NS GEBRESILASIE TEKNISK TEGNER
                ","928518469","2022-01-10","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17792","NYTORGET 8 AS
                ","928650960","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17793","O&M INVEST AS
                ","928552144","2022-01-14","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17794","ODA SKRUDLAND
                ","928032043","2022-01-21","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17795","OJALA INVEST AS
                ","928634019","2022-01-28","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17796","OKSANA'S MUSIC SMILE AS
                ","928474356","2022-01-13","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17797","OLSNES EIENDOMSINVEST AS
                ","928464067","2022-01-03","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17798","OMMUND VAREBERG HOLDING AS
                ","928487482","2022-01-05","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17799","OSBORN CORP HOLDING AS
                ","928446921","2022-01-05","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17800","OVEMCO AS
                ","828605232","2022-01-24","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17801","OYKONOS AS
                ","928549313","2022-01-14","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17802","P. EGE INVEST AS
                ","928599558","2022-01-25","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17803","PALÉ AS
                ","928562522","2022-01-18","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17804","PARTNER-VANNRENS AS
                ","928490610","2022-01-05","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17805","PETRO SAFIR AS
                ","928603172","2022-01-24","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17806","PH HOLDING AS
                ","928580083","2022-01-20","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17807","POWERPAL AS
                ","928500721","2022-01-06","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17808","PROGYM365 AS
                ","828486152","2022-01-05","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17809","PROPLACE AS
                ","828646192","2022-01-31","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17810","PSYKOLOG JULIO GARCIA SALAS AS
                ","928503402","2022-01-06","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17811","R&E CONSULTING AS
                ","928474046","2022-01-04","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17812","RAADVILL-GLENN AS
                ","928634205","2022-01-28","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17813","RECYCLE SERVICE TRANSPORT AS
                ","928341496","2022-01-07","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17814","REGNSKAPSAKADEMIET AS
                ","928510956","2022-01-07","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17815","REVHEIMSTIEN INVEST AS
                ","928469794","2022-01-04","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17816","ROGALAND ADVENTURE AS
                ","928651428","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17817","ROGALAND INDUSTRIPARK SANDNES AS
                ","928602575","2022-01-24","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17818","ROGNMO INVESTMENT AS
                ","928487237","2022-01-05","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17819","ROSBERG AS
                ","828496662","2022-01-06","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17820","ROSELIN GÅRD AS
                ","928354482","2022-01-17","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17821","RSJS UTLEIE AS
                ","928619931","2022-01-26","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17822","RUBEN MUNZER HOLDING AS
                ","928597229","2022-01-21","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17823","RUNAR RETAIL COACH
                ","928567699","2022-01-18","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17824","RUSSELAGERET OFTEDAL
                ","928610292","2022-01-25","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17825","S-KALOS AS
                ","928602834","2022-01-24","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17826","SAFE TRAFIKKSKOLE STAVANGER AS
                ","928553612","2022-01-17","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17827","SAMEIET EMMAUSVEIEN 9
                ","927232103","2022-01-20","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17828","SAMEIET KVERNSTEINKROKEN 27-31
                ","928598845","2022-01-24","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17829","SAMEIET SVILANDSVEIEN 96
                ","928519813","2022-01-11","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17830","SAMEIET TJØSVOLLVATNET
                ","928598691","2022-01-24","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17831","SANDDYNA AS
                ","928494225","2022-01-13","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17832","SANDNES CAMPING VØLSTADSKOGEN AS
                ","828588672","2022-01-21","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17833","SEK HOLDING AS
                ","928558703","2022-01-17","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17834","SENSETECH JAN MORTEN BRINGSVERD
                ","928546756","2022-01-14","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17835","SERVICEHJELPERENE AV HANSEN
                ","928593703","2022-01-21","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17836","SH & M QURAISHI
                ","928512576","2022-01-10","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17837","SHIP PROJECT AS
                ","928604527","2022-01-24","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17838","SHW AS
                ","928557286","2022-01-17","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17839","SIDDIS HUNDESHOP AS
                ","928552101","2022-01-17","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17840","SIMPLY FOOD AS
                ","928642860","2022-01-31","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17841","SJURSEN'S RENHOLD AS
                ","928628957","2022-01-27","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17842","SKIFTESVIK HOLDING AS
                ","928562417","2022-01-18","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17843","SKILLINGSFOSSEN AS
                ","928487059","2022-01-05","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17844","SKOG GLIMT EIENDOM AS
                ","928254909","2022-01-05","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17845","SKÅRLAND EIENDOM AS
                ","928557332","2022-01-17","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17846","SMER HOLDING AS
                ","828517872","2022-01-10","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17847","SOLA BÅTSERVICE DANESI
                ","828564412","2022-01-20","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17848","SOLUS IPSE AS
                ","928588920","2022-01-21","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17849","SOUND OF MUSIC AS
                ","928655725","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17850","SPRO EIENDOM AS
                ","828470302","2022-01-04","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17851","SSK SERVICE AS
                ","928488713","2022-01-06","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17852","STAJOH AS
                ","928571645","2022-01-19","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17853","STARHEALTH AS
                ","928576760","2022-01-19","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17854","STARLABS AS
                ","928576701","2022-01-19","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17855","STAVANGER REGION EVENTS AS
                ","928623130","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17856","STAVANGER TECHNOLOGIES AS
                ","928628140","2022-01-27","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17857","STAVANGER URBAN FOLKEHØYSKOLE AS
                ","928487970","2022-01-05","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17858","STILLAS OG VERKTØY UTLEIE AS
                ","928617335","2022-01-26","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17859","STONG BRYGGE AS
                ","928464083","2022-01-03","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17860","STRAYDOGS PROPERTY 94 AS
                ","928584070","2022-01-20","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17861","STRUKTURBYGG AS
                ","828642502","2022-01-31","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17862","SUNDE MEKANISKE
                ","928490815","2022-01-05","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17863","SUPERDEKK PROFF ROZENBERGAS
                ","928591905","2022-01-21","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17864","SUSANNMANN AS
                ","928562182","2022-01-18","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17865","SUSORT SALG
                ","928490858","2022-01-13","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17866","SVOLF54 KONSULENT TJENESTER AS
                ","928486346","2022-01-05","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17867","T/C MANAGEMENT AS
                ","928625028","2022-01-27","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17868","TANDREVOLL HOLDING AS
                ","928464385","2022-01-03","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17869","TANNLEGE ANDREAS RØSTE RABANAL AS
                ","828605372","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17870","TANNLEGE HÅVARD HELGØ AS
                ","928563634","2022-01-18","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17871","TEBELA INVEST AS
                ","928572617","2022-01-19","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17872","TEHI HOLDING AS
                ","928652246","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17873","TELLI AS
                ","928602443","2022-01-24","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17874","TEQVA HOLDING AS
                ","928609421","2022-01-25","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17875","TFLPOET VIK LEU
                ","928496783","2022-01-06","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17876","THAILAND BY NICHCHA EIENDOM AS
                ","928468526","2022-01-04","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17877","THE NEW YOU AS
                ","928622770","2022-01-27","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17878","TISI HOLDING AS
                ","928469735","2022-01-04","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17879","TJENSVOLL LEGESENTER AS
                ","828568752","2022-01-18","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17880","TJENTLAND HOLDING AS
                ","928593231","2022-01-21","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17881","TJMA HOLDING AS
                ","928487466","2022-01-05","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17882","TKM AS
                ","928467422","2022-01-04","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17883","TOB58 AS
                ","928467333","2022-01-04","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17884","TOBB INVEST AS
                ","928635546","2022-01-28","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17885","TOKHEIM BYGG
                ","928624900","2022-01-27","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17886","TONE HAAVE AS
                ","928610748","2022-01-31","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17887","TOPP BYGG AS
                ","928521621","2022-01-11","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17888","TRANSPORTS AS
                ","928635570","2022-01-28","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17889","TRYGG KURS AVD. VEST AS
                ","928625869","2022-01-27","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17890","TSR-HOLDNING AS
                ","928493245","2022-01-05","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17891","TT SOLUTION AS
                ","928470474","2022-01-04","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17892","TVEDTSCONSULTING AS
                ","928626210","2022-01-27","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17893","TØNNÅ ENGINEERING AS
                ","928560015","2022-01-17","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17894","ULUDAG TRADING
                ","928510670","2022-01-26","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17895","VARIATY AS
                ","928638146","2022-01-28","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17896","VELAND INVEST AS
                ","928521346","2022-01-12","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17897","VELAND MASKIN AS
                ","928615812","2022-01-26","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17898","VERKTØYBØRSEN TJELTA
                ","928539733","2022-01-13","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17899","VEST CARAVAN AS
                ","928512312","2022-01-07","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17900","VESTOR HOLDING AS
                ","928655709","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17901","VETERINÆR ANNELISE SVINDLAND AS
                ","928511596","2022-01-07","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17902","VIBEKE HØIE ILLUSTRASJON OG DESIGN AS
                ","828633732","2022-01-28","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17903","VIDAR KNAPPSKOG BYGGMESTER
                ","928532798","2022-01-12","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17904","VIERVEIEN VANN OG AVLØP SA
                ","828130862","2022-01-04","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17905","VIERVEIEN VANN OG AVLØP UTBYGGING SA
                ","928130940","2022-01-04","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17906","VIKAR-RENT AS
                ","928632040","2022-01-27","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17907","VILAMA AS
                ","928525910","2022-01-11","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17908","VIND I HÅRET MARIANNE EGGUM
                ","928613003","2022-01-25","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17909","WALDMANN MEDIA AS
                ","928493822","2022-01-05","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17910","WANGBERG TECH
                ","828597892","2022-01-21","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17911","WELDE EIENDOM AS
                ","928628671","2022-01-27","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17912","WISI INVEST AS
                ","928578313","2022-01-20","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17913","WITCZAK BYGG
                ","928539717","2022-01-13","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17914","WOLF ENGINEERING AS
                ","928462463","2022-01-03","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17915","XENITHAL AS
                ","928506444","2022-01-07","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17916","YUSUF AHMED MOHAMED
                ","928489817","2022-01-05","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17917","ZAGROS FRISØR SALONG AS
                ","928474879","2022-01-05","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17918","ØRNHAUG BESØK OG AKTIVITETSTUN AS
                ","928585964","2022-01-20","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17919","ØYE EL-SPARKESYKKELSERVICE
                ","928516679","2022-01-10","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17920","2XRWH AS
                ","928785939","2022-02-22","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17921","4070 GRUPPEN AS
                ","928615588","2022-02-09","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17922","56 NORTH HOLDING AS
                ","928648168","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17923","AAR-HUS AS
                ","828844962","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17924","AARSAND HOLDING AS
                ","928844943","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17925","ABELON MANAGEMENT AS
                ","985984476","2022-02-01","Rettelse av foretaksnavn                          
                ","Rogaland","Under"
"17926","ADAM TAXI
                ","928774724","2022-02-19","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17927","AELLA BEAUTY SARTORI
                ","928417026","2022-02-05","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17928","AKTIV FUGLESTEIN AS
                ","928706699","2022-02-09","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17929","ALAJOUR
                ","828790382","2022-02-22","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17930","ALARPSIS AS
                ","928667472","2022-02-03","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17931","ALGIRDAS ZICKIS
                ","928763412","2022-02-17","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17932","ALKEMA & ALKEMY
                ","928730220","2022-02-14","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17933","ALTERA INFRASTRUCTURE VENTURES AS
                ","828755102","2022-02-17","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17934","AN NAM HOLDING AS
                ","928711145","2022-02-09","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17935","ANDREAS STOL LARSEN
                ","928675688","2022-02-04","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17936","ANDRI AS
                ","928737047","2022-02-15","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17937","ANNA'S BUNADSMONTERING AS
                ","928763129","2022-02-17","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17938","APOLLO X AS
                ","928736253","2022-02-15","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17939","AR-SERVICE AS
                ","928757730","2022-02-17","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17940","ARC MEDICAL AS
                ","928774546","2022-02-19","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17941","ARCHIDEA HAUGESUND AS
                ","928719863","2022-02-10","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17942","ARSKA HOLDING AS
                ","928654311","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17943","ASAP EKSPRESS SLONIEC
                ","928678628","2022-02-04","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17944","ATHLETIC EIBERGER AS
                ","928733785","2022-02-15","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17945","AURORA MARINCONSULT AS
                ","928763226","2022-02-18","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17946","AUTO PATSARIGOV M
                ","993327425","2022-02-09","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17947","AUTOSHINE BILPLEIESENTER AS
                ","928722457","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17948","BADETASSEN AS
                ","928807991","2022-02-24","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17949","BAKKA MASKIN AS
                ","928679950","2022-02-04","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17950","BAKKER AS
                ","928721310","2022-02-11","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17951","BANADEV AS
                ","928822796","2022-02-25","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17952","BANANAS INVEST AS
                ","928763293","2022-02-17","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17953","BASTAVIKA AS
                ","928708373","2022-02-09","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17954","BENT'S PARKETTSLIPING AS
                ","928696049","2022-02-09","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17955","BIORESSURS AS
                ","928694178","2022-02-15","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17956","BJM INVEST AS
                ","928822281","2022-02-25","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17957","BOMA AS
                ","928745880","2022-02-16","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17958","BRAIN POWER HEALTH MBA TROND SKAUSTEIN
                ","928683842","2022-02-05","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17959","BRANNRÅDGIVEREN AS
                ","928730476","2022-02-14","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17960","BRATLIS GD
                ","928666425","2022-02-03","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17961","BREKNE INVEST AS
                ","928754065","2022-02-17","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17962","BUITELAAR SERVICES
                ","928701980","2022-02-15","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17963","BUTIKKDRIFT ICUNNOAMLAC TESEMMA
                ","928739597","2022-02-15","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17964","BYAMARE AS
                ","928737152","2022-02-15","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17965","BYGG PARKEN AS
                ","928723119","2022-02-11","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17966","BYGG-PRO JÆREN AS
                ","928762807","2022-02-21","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17967","BØE RØR & INDUSTRISERVICE
                ","928852598","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17968","CARNETIC AS
                ","928753786","2022-02-17","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17969","CASATILLA AS
                ","928830942","2022-02-26","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17970","CATO EGELAND SERVICE
                ","928700542","2022-02-08","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17971","CHRISTIAN DERREZ ADDITVE IDEA
                ","828623672","2022-02-17","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17972","CIRCLE AS
                ","928688097","2022-02-07","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17973","CJH AS
                ","928710491","2022-02-09","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17974","COACH LOYD AS
                ","928719278","2022-02-10","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17975","CONTAINERCARRIER II AS
                ","928825434","2022-02-25","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17976","CORAX CAPITAL AS
                ","928712796","2022-02-10","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17977","D.A.G RENHOLD POSKUTE
                ","928747794","2022-02-16","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17978","DAHL-DUE HOLDING AS
                ","828633252","2022-02-03","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17979","DESIGNSTAR HANSEN
                ","928778290","2022-02-19","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17980","DIGG DONUTS RANDABERG AS
                ","928834433","2022-02-26","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17981","DITT APOTEK TVEDT AS
                ","928756793","2022-02-17","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17982","DIVEOPP AS
                ","928778541","2022-02-25","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17983","DL GULV AS
                ","928721531","2022-02-11","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17984","DOMINYKUS AS
                ","928792870","2022-02-23","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17985","DRØMMEVEGG MERAJ
                ","928665275","2022-02-03","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17986","ECONERGY AS
                ","928847640","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17987","EGELAND MARITIME SERVICE AS
                ","928733890","2022-02-22","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17988","EIDE INVESTING AS
                ","928786269","2022-02-22","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17989","EIDS VÅGANE
                ","928790347","2022-02-22","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
"17990","EIERSEKSJONSSAMEIET EPLETUNET
                ","928853209","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Rogaland","Under"
