"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"3676","CAMP SUPPLY HOLDING AS
                ","922019673","2019-01-07","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3677","CAPADA AS
                ","922098441","2019-01-22","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3678","CASTELLANA AS
                ","922107041","2019-01-24","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3679","COGNIA EIENDOMSDRIFT AS
                ","922025991","2019-01-08","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3680","CYPOD EIENDOM AS
                ","921995423","2019-01-04","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3681","D LUX AS
                ","922127050","2019-01-28","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3682","DAMASKUS GATEKJØKKEN AS
                ","922098174","2019-01-22","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3683","DK KRAN & TRANSPORT AS
                ","921991347","2019-01-03","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3684","DRØMMENØSTET AS
                ","922038392","2019-01-11","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3685","EIKESET GROUP AS
                ","922053332","2019-01-14","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3686","ELLENSDESIGN AS
                ","921991827","2019-01-03","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3687","EMC-CONSULT AS
                ","922069263","2019-01-16","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3688","ENKLERE DYRELIV KELVIN ANDRE RAYMOND
                ","920797296","2019-01-16","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3689","EVIDENCEBASED HOLDING AS
                ","921995644","2019-01-08","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3690","FARMAND TRENINGSSENTER AS
                ","922097216","2019-01-25","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3691","FEIERN COLLAO OG TRANSPORT JAIME RODRIGO COLLAO GUZMAN
                ","898057712","2019-01-10","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3692","FJ BYGG OG EIENDOM AS
                ","922063826","2019-01-28","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3693","FLOATING OG HELSERÅDGIVNING VED ABRAHAMSEN
                ","822052932","2019-01-14","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3694","FOX BYGG AS
                ","922084203","2019-01-18","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3695","FREDRIK DIESERUD AS
                ","922063419","2019-01-15","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3696","FRIENDS AT WORK AS
                ","921985894","2019-01-02","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3697","FRONT SEA AS
                ","922019436","2019-01-07","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3698","FÆRDER KULTURVERKSTED AS
                ","921993927","2019-01-03","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3699","FÆRDER PLANTESKOLE AS
                ","922062412","2019-01-15","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3700","G&E HOLDING AS
                ","921964919","2019-01-02","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3701","GHADA KUHAIL
                ","922030979","2019-01-09","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3702","GREVLELØKKA AS
                ","922129231","2019-01-30","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3703","GUSLAND HOLDING AS
                ","922116512","2019-01-25","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3704","HAGRA INVEST AS
                ","922146411","2019-01-31","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3705","HALVSTORM AS
                ","922070512","2019-01-16","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3706","HEIMDAL BLOMSTER OG GAVER AS
                ","922143609","2019-01-31","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3707","HELLENES MASKIN AS
                ","922097909","2019-01-22","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3708","HELSE & VELVÆRE - HENDY SKOGLUND
                ","922041180","2019-01-10","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3709","HERRE UNNEBERG GÅRD GUNNAR RAUAN REPPESGÅRD
                ","922145970","2019-01-31","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3710","HESTVET AS
                ","922078769","2019-01-17","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3711","HG EIENDOMSUTVIKLING AS
                ","922113025","2019-01-24","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3712","HGB HOLDING AS
                ","822140912","2019-01-31","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3713","HJELPEMIDLER ØST AS
                ","822111432","2019-01-24","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3714","HJEMMETRYKKERIET KARLSEN
                ","922125600","2019-01-28","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3715","HOBBYDILLA AS
                ","922025746","2019-01-09","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3716","HOLMESTRAND FASTFOOD AS
                ","922097712","2019-01-22","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3717","HOMIES AS
                ","821986192","2019-01-02","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3718","HRLANDSKAP AS
                ","921985347","2019-01-02","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3719","HSGU HOLDING AS
                ","922040966","2019-01-10","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3720","HURRA DESIGN MONA STENSHOLDT
                ","922066507","2019-01-16","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3721","IMMIVET AS
                ","922147736","2019-02-01","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3722","INBALANCE AS
                ","922078130","2019-01-17","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3723","INGUNNSHAGE ANVIK
                ","921985363","2019-01-31","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3724","J SØNSTERUD EIENDOM AS
                ","922069301","2019-01-16","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3725","J&B PARTNER AS
                ","922083878","2019-01-18","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3726","JAFS HORTEN ARVEEN KAUR
                ","922026297","2019-01-08","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3727","JOHNNY FRIBERG AS
                ","922131139","2019-01-29","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3728","JVG HOLDING AS
                ","922068372","2019-01-16","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3729","KAROL DEKK KAROL KOWALSKI
                ","922089779","2019-01-21","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3730","KJELLER VEST EIENDOM AS
                ","921991401","2019-01-03","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3731","KK ENGINEERING AS
                ","922020515","2019-01-07","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3732","KLINIKKOSLO SANDEFJORD & STUDIO L AS
                ","822121012","2019-01-31","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3733","KM DALEN HOLDING AS
                ","922054150","2019-01-14","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3734","LANGAAS HOLDING AS
                ","922122776","2019-01-28","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3735","LARVIK HÅNDBALL INVEST AS
                ","922022186","2019-01-09","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3736","LASER WORKS AS
                ","922098840","2019-01-22","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3737","LEAWEB JOAKIM GRANERØD LEA
                ","921984901","2019-01-02","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3738","LEGE NAM DO
                ","922036527","2019-01-10","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3739","LEGE TOBIAS JOHANNESSEN
                ","922075751","2019-01-17","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3740","LEKER PLATÅET HAAKONSEN
                ","922125988","2019-01-28","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3741","LIFE CONSULTING AS
                ","922116040","2019-01-25","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3742","LUPPI AS
                ","922054266","2019-01-16","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3743","LYDEXPO BENJAMIN HERNES LARSEN
                ","922111766","2019-01-24","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3744","M-TRANSPORT AS
                ","922069484","2019-01-16","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
"3745","MAGGA HOLDING AS
                ","922144354","2019-01-31","Nyregistrering i Foretaksregisteret               
                ","Vestfold","Før"
