"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"18027","RETOLD AS
                ","929346831","2022-06-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18028","RG BYGG OG REHABILITERING AS
                ","929288904","2022-06-02","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18029","RIKARD VANVIK
                ","929442725","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18030","RIMKUS SNEKKER SERVICE
                ","929409337","2022-06-23","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18031","RINNELVA HOLDING AS
                ","929421841","2022-06-27","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18032","RISEM-JOHANSEN SECURITY
                ","929439287","2022-06-30","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18033","RISVIK BFV
                ","929393406","2022-06-21","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18034","RJ REGNSKAP AS
                ","929400763","2022-06-22","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18035","RM LANDBRUKSSERVICE AS
                ","929370120","2022-06-20","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18036","ROGNSKOG TRANSPORT AS
                ","929415256","2022-06-24","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18037","ROSSVOLD S MARKETING
                ","929135180","2022-06-11","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18038","RUNA HOLDING AS
                ","929368010","2022-06-16","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18039","RUNA HOLDING II AS
                ","929347013","2022-06-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18040","RYE FRISØR AS
                ","929292014","2022-06-02","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18041","S.SØRGAARD AS
                ","929311914","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18042","SABRURA 3 AS
                ","929404041","2022-06-22","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18043","SAMEIET INNHERREDSVEIEN 67 A
                ","894737042","2022-06-07","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18044","SAMEIET ØVRE NYHAVNA 3
                ","929431332","2022-06-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18045","SAMEIET ØVRE STEINAUNET BB1
                ","929379950","2022-06-18","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18046","SAND AUTO AS
                ","829223112","2022-06-09","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18047","SANDBERG GARTNERI AS
                ","929425502","2022-06-27","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18048","SANDVIK CONSULTING AS
                ","829415062","2022-06-24","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18049","SAV KONSULT AS
                ","929302621","2022-06-03","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18050","SEARCH CONSULT AS
                ","929371542","2022-06-16","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18051","SENTRUMSGATA 6 AS
                ","929417577","2022-06-25","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18052","SIMCLUS AS
                ","829314312","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18053","SIVA VERDAL UTVIKLING 1 AS
                ","929315006","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18054","SIZA INVEST AS
                ","929307844","2022-06-07","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18055","SJH INVEST AS
                ","929430794","2022-06-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18056","SKARDFJELLET AS
                ","929431537","2022-06-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18057","SKAUN BETONGBYGG II AS
                ","929348389","2022-06-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18058","SNÅSØY AS
                ","929369793","2022-06-16","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18059","SOLHEIM DATAMUS OG KANSKJE ANDRE TING
                ","929447603","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18060","SOLSKJERMING OG MONTASJE AS
                ","929303970","2022-06-10","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18061","STEFFEN NILSEN OG SØNN AS
                ","929295323","2022-06-03","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18062","STEINSDALSELVA ELVEEIERLAG SA
                ","929423615","2022-06-27","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18063","STEKKSTAD HOLDING AS
                ","829359642","2022-06-15","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18064","STEMEK AS
                ","829400022","2022-06-22","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18065","STEVIK KLØVE AS
                ","929344928","2022-06-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18066","STIAN FURRE
                ","912998606","2022-06-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18067","STORE BAILLA SA
                ","929444310","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18068","STORMYRA AS
                ","929288807","2022-06-02","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18069","STRAKSAS PHOTOGRAPHY
                ","929350758","2022-06-14","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18070","STRØKEN MALERSERVICE AS
                ","929303849","2022-06-04","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18071","STRØM TAXIDRIFT AS
                ","929368061","2022-06-16","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18072","STÆKK AS
                ","929424328","2022-06-27","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18073","SYLTERN ANLEGGSPARK AS
                ","929293495","2022-06-15","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18074","SØRA AS
                ","929347536","2022-06-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18075","T&TW HOLDING AS
                ","929405285","2022-06-22","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18076","TANNLEGE TERJE SOLHEIM HOLDING AS
                ","929376412","2022-06-17","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18077","TE-LO HOLDING AS
                ","929345886","2022-06-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18078","TEIGAAS TRANSPORT AS
                ","929358376","2022-06-15","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18079","THE LIFE BALANCE COMPANY AS
                ","929303857","2022-06-07","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18080","THE NORWEGIAN PET COMPANY AS
                ","829412012","2022-06-23","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18081","TORE WÅGØ FORSKALING OG BETONG AS
                ","929307976","2022-06-07","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18082","TORKEL BANGSUND
                ","829439182","2022-06-30","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18083","TREFF TRØNDELAG AS
                ","929412087","2022-06-23","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18084","TROLLHEIMSTUNET AS
                ","929242556","2022-06-17","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18085","TRONDHEIM LIVING AS
                ","929430530","2022-06-29","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18086","TRONDHEIMSFJORDEN AS
                ","929343697","2022-06-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18087","TRYG ELEKTRO VED OLE KRISTIAN WÅTLAND
                ","929275675","2022-06-01","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18088","TRØMBORG CONSULT AS
                ","929335678","2022-06-11","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18089","TRØNDELAG FRESESERVICE AS
                ","829346672","2022-06-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18090","TSOK SØRENSEN HOLDING AS
                ","929351827","2022-06-14","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18091","UNSGÅRD-MEDTEK AS
                ","929381157","2022-06-18","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18092","VALEN BIL
                ","929422112","2022-06-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18093","VANG & VINJE MASKINLAG SA
                ","928948072","2022-06-29","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18094","VEGARD RØKKE AS
                ","929300149","2022-06-04","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18095","VERDAL RENHOLDSSERVICE AS
                ","929330870","2022-06-15","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18096","VERDE MAT AS
                ","929395301","2022-06-21","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18097","VESTERLID TECHNOLOGY AS
                ","929394054","2022-06-21","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18098","VITO INVESTERING AS
                ","929349997","2022-06-14","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18099","VMS EIENDOM AS
                ","929315685","2022-06-09","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18100","VUKU NATURSTEIN AS
                ","929343875","2022-06-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18101","VÅRT LILLE KAFFEHUS STJØRDAL AS
                ","929373839","2022-06-17","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18102","WELLAESTHETICS AS
                ","929441893","2022-06-30","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18103","WOBBLERKASSEN AS
                ","929400135","2022-06-23","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18104","X-RIDER AS
                ","929347641","2022-06-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18105","YTRE MOAN EIENDOM AS
                ","929358031","2022-06-15","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18106","ØVK AS
                ","929375300","2022-06-17","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18107","2020 HOLDING AS
                ","929273540","2022-07-09","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18108","A-R HELGEMO VVS AS
                ","929445252","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18109","A.O MASKIN AS
                ","929530861","2022-07-22","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18110","ABDALLAH SERVIC
                ","929510259","2022-07-19","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18111","AK INTERIØRBYGG AS
                ","929569415","2022-07-29","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18112","AK SNEKKERSERVICE AS
                ","929569423","2022-07-29","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18113","ALEXANDRA ONOFREI
                ","929569067","2022-07-29","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18114","ALI AMAD KR AS
                ","929475518","2022-07-11","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18115","ALL-SERVICE LØVLI AS
                ","929449746","2022-07-04","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18116","ALPENHAUS AS
                ","929493079","2022-07-14","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18117","ALVARON AS
                ","829369052","2022-07-12","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18118","AMANDA ULSUND AS
                ","929576985","2022-08-01","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18119","AMPA AS
                ","929480759","2022-07-12","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18120","APPAREL & ACCESSORIES V/ MYRVOLD
                ","929538404","2022-07-23","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18121","AQUALOOP FOUNDERS FUND AS
                ","929581822","2022-08-01","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18122","ARNTSEN AS
                ","929500040","2022-07-16","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18123","ASBJØRNSENS GATE 3 AS
                ","929538137","2022-07-23","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18124","ASTRA 2 AS
                ","929487958","2022-07-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18125","ATB EIENDOM AS
                ","929480724","2022-07-12","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18126","AUTOSANK AS
                ","929475488","2022-07-09","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18127","BANKENS BLOMSTER OG BUDSERVICE
                ","929471156","2022-07-08","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18128","BE KIND AS
                ","929506928","2022-07-19","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18129","BEAUTY BY ODA-JOHANNE AURSTAD
                ","929449975","2022-07-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18130","BEAUTY BY TOLLIN
                ","929555643","2022-07-27","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18131","BOMO AKTIVA AS
                ","929440153","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18132","BRØNNØY EIENDOM AS
                ","929548477","2022-07-26","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18133","BRØSKE & BIANCHI WINE IMPORT AS
                ","929573854","2022-07-29","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18134","BYGGMESTER PER MARTIN LUND
                ","929538935","2022-07-25","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18135","CACONYM AS
                ","929468821","2022-07-08","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18136","CONCEPT 1 AS
                ","929549074","2022-07-26","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18137","CONCEPT 2 AS
                ","929549090","2022-07-26","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18138","CONCEPT 3 AS
                ","929549104","2022-07-26","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18139","DAHLQVIST MASKIN
                ","829453762","2022-07-05","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18140","DALBAKKVEIEN VEILAG SA
                ","929487842","2022-07-14","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18141","DANFORAAFEIRE AS
                ","929579011","2022-08-01","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18142","DANIEL GIRMAY GEBREMARIAM
                ","923372954","2022-08-01","Reinnføring i Foretaksregisteret                  
                ","Trøndelag","Under"
"18143","DEALPARTNER AS
                ","929533453","2022-07-26","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18144","DIGITAL NINJA IVANOVA
                ","927930773","2022-07-07","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18145","DITT SMARTHUS AS
                ","929476565","2022-07-11","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18146","DRIVILAG AS
                ","929471423","2022-07-08","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18147","DYBDAHL MASKIN AS
                ","929509234","2022-07-19","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18148","DYRLEGE KRISTIN VIKVALD OLSSON AS
                ","929444108","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18149","E-TAX SOFTWARE AS
                ","929470826","2022-07-08","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18150","ECON NORDIC INVEST AS
                ","929500938","2022-07-16","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18151","EDDY KNUTSHAUG
                ","929561619","2022-07-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18152","EGGE PSYKOLOGSERVICE AS
                ","929567382","2022-07-29","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18153","EH TAKSTTJENESTER AS
                ","929451945","2022-07-05","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18154","EIDSVOLLS GATE 13 AS
                ","929538129","2022-07-23","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18155","EIDSVÅGVEGEN 65-67 AS
                ","929502280","2022-07-18","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18156","EJ AUTO MELHUS AS
                ","929463005","2022-07-07","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18157","ELLE BEAUTY KO
                ","929446267","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18158","ELNAN AS
                ","929444507","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18159","EMBLA BUNADER TRONDHEIM AS
                ","929492544","2022-07-14","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18160","EMILSEN REKA
                ","929496515","2022-07-15","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18161","EMRO AS
                ","929577000","2022-07-30","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18162","ESKATT 2 AS
                ","929545761","2022-07-26","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18163","ESPEN SLUNGÅRD AS
                ","929476077","2022-07-11","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18164","FEM LANGE DA
                ","929526732","2022-07-21","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18165","FESTNINGSGATA 45 AS
                ","929538145","2022-07-23","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18166","FITNESSPOINT HOMMELVIK AS
                ","929450426","2022-07-26","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18167","FJELDE
                ","929563638","2022-07-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18168","FJELLHEIM TRANSPORT
                ","929503201","2022-07-18","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18169","FK LANGÅS
                ","829540622","2022-07-25","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18170","FONNFJELL AS
                ","929530195","2022-07-22","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18171","FOSSGAARD SPRAGLE.NO
                ","929565193","2022-07-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18172","FRAMTI VENTURE AS
                ","929348540","2022-07-07","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18173","FREDRIK SØRAA
                ","929499670","2022-08-01","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18174","FREMMEDFRYD V. ANNE SYRSTADENG
                ","929525418","2022-07-21","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18175","FROSTA BRYGGE DRIFT AS
                ","929538080","2022-07-23","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18176","FRØYA MARINE AS
                ","929467965","2022-07-08","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18177","FS PAINTING SERVICES AS
                ","929444345","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18178","FT BENSIN OG UTLEIE AS
                ","929535685","2022-07-23","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18179","GALLERI KLARA AS
                ","929284453","2022-07-04","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18180","GAMMEL-LINA 57 AS
                ","929568087","2022-07-29","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18181","GAULDAL BILFORMIDLING AS
                ","929444361","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18182","GB SYSTEMER AS
                ","929553837","2022-07-27","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18183","GILDHEIM EIENDOM AS
                ","929578902","2022-08-01","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18184","GJØLME PUKKVERK AS
                ","929524330","2022-07-21","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18185","GNIST COMPANY AS
                ","929576543","2022-07-30","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18186","GODE BILER AS
                ","929472551","2022-07-09","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18187","GRILLKROA OPPDAL AS
                ","929515978","2022-07-22","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18188","GRØNØRVEIEN 39 AS
                ","929543173","2022-07-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18189","GTF INVEST AS
                ","929576969","2022-07-30","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18190","HAGOS GIRMAY GEBREKIDAN
                ","929514009","2022-07-20","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18191","HAKEFJORD BYGG
                ","823592612","2022-07-13","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18192","HALLSETHAGEN BOLIGSAMEIE HUS 1
                ","929450159","2022-07-04","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18193","HAUGEN GÅRD LEIRSKOLE AS
                ","929529030","2022-07-22","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18194","HEGE MANDAL FYSIOTERAPI
                ","998613922","2022-07-14","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18195","HERLOF FLOSAND AS
                ","929538994","2022-07-26","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18196","HERLOF FLOSAND HOLDING AS
                ","929538811","2022-07-25","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18197","HESTØ REGNSKAPSTJENESTER
                ","929540522","2022-07-25","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18198","HOVSLAGER KRISTIAN RØSTAD BJØRAAS AS
                ","929482026","2022-07-15","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18199","HUSOM AS
                ","929501888","2022-07-18","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18200","HYRA HOLDING AS
                ","929476638","2022-07-11","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18201","INLOG 1 AS
                ","929478134","2022-07-11","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18202","INN PÅ HOMNES TUN AS
                ","929476255","2022-07-26","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18203","INTERNATIONAL ELITE SPORT CONSULTING AS
                ","929445058","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18204","IVERS HOLDING AS
                ","929468015","2022-07-08","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18205","JAMDER BIL
                ","929499239","2022-07-16","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18206","JAN KÅRES BIL AS
                ","929520513","2022-07-30","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18207","JBM SERVICE AS
                ","929566378","2022-07-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18208","JBS ARKITEKTUR SOMMERFELD
                ","929536908","2022-07-23","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18209","JERAYMI AS
                ","929566629","2022-07-29","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18210","JINGLE CULAS ANDERSEN
                ","929352912","2022-07-21","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18211","JOHAN GJØNNES VEG 21 AS
                ","929543157","2022-07-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18212","JONAS LAUVØY
                ","929174119","2022-07-20","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18213","JONES DO CARMO FREELANCE
                ","929545826","2022-07-26","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18214","JOTO EIENDOM AS
                ","929561767","2022-07-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18215","JULIE MATHISEN
                ","929470834","2022-07-08","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18216","K&Q BARBER SHOP TURCIAKOVA
                ","928157172","2022-07-14","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18217","KAROLAK HOLDING AS
                ","929569512","2022-07-29","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18218","KATJA SHOP AS
                ","929579550","2022-08-01","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18219","KENCHA BYGGSERVICE AS
                ","929525493","2022-07-21","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18220","KEVIN LYSVAND
                ","922945861","2022-07-08","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18221","KIIL GÅRD
                ","929445074","2022-07-06","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18222","KJEØY FISKERI AS
                ","929423747","2022-07-07","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18223","KJÆRLIGHETSSTIEN 53 AS
                ","929580400","2022-08-01","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18224","KJÆRSTAD MASKIN BENDIK HASS KJÆRSTAD
                ","929564901","2022-07-28","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18225","KJØPMANNSGATA 11 TRONDHEIM AS
                ","929471636","2022-07-27","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18226","KK-PROSJEKT AS
                ","829537842","2022-07-25","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18227","KLETTVEGEN 13 AS
                ","929478258","2022-07-11","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18228","KLOSTERGATA 72E AS
                ","929426746","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18229","KMC PROPERTIES HOLDING AS
                ","929456610","2022-07-05","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18230","KMC PROPERTIES III UTLAND AS
                ","929456629","2022-07-05","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18231","KMC PROPERTIES IV NORWAY AS
                ","929456947","2022-07-05","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18232","KNUVA EIENDOMSSERVICE AS
                ","929395115","2022-07-11","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18233","KOLSTAD STALL OG GÅRD AS
                ","929540409","2022-07-25","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18234","KOMMUNIKASJONSHUSET SKIPNES AS
                ","929576829","2022-07-30","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18235","KROKSTAD AS
                ","929541952","2022-07-25","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
"18236","KRÅKMOVEIEN 23 AS
                ","929515366","2022-07-20","Nyregistrering i Foretaksregisteret               
                ","Trøndelag","Under"
