"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"3548","STRANDVEIEN 95 ANS
                ","930200360","2022-11-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3549","T.TRÆ AS
                ","930065749","2022-11-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3550","TANGEN GÅRDSDRIFT
                ","930330310","2022-11-29","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3551","TECTO ALTAHØYDEN AS
                ","930236187","2022-11-16","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3552","TEKSA DA
                ","930131911","2022-11-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3553","THE FIELD STATION AS
                ","930119075","2022-11-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3554","THORALF FISK AS
                ","830177272","2022-11-07","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3555","UDAEN DRIFT OG AVLØSERTJENESTER AS
                ","930241113","2022-11-16","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3556","VESTRE INVESTMENT AS
                ","930145580","2022-11-03","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3557","VORREN CHIPTUNING
                ","930166650","2022-11-05","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3558","YNGVE HOLDING AS
                ","930164240","2022-11-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3559","ZK VARME AS
                ","930280283","2022-11-21","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3560","1000VIKA SERVICE AS
                ","930387487","2022-12-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3561","2REM EIENDOM AS
                ","930346942","2022-12-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3562","ADAS BYGG AS
                ","930472425","2022-12-14","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3563","AJA EIENDOM AS
                ","930345571","2022-12-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3564","ALTAHØYDEN SEREMONIHUS AS
                ","930386979","2022-12-10","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3565","ANDERSEN RØR OG HYTTESERVICE
                ","928310949","2022-12-14","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3566","BAKEHUSET ALTA AS
                ","930356492","2022-12-06","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3567","BETONG NOR AS
                ","930453463","2022-12-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3568","BOREALIS HOLDING AS
                ","930465305","2022-12-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3569","DANIM HOLDING AS
                ","930341185","2022-12-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3570","FINNMARK UTLEIE AS
                ","930472026","2022-12-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3571","FLIMRE STUDIO AS
                ","930517143","2022-12-21","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3572","GARGO FISK AS
                ","930378585","2022-12-07","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3573","GOLLEBEAIVI AS
                ","930362271","2022-12-06","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3574","GULAKSVEIEN HOLDING AS
                ","930343439","2022-12-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3575","HAVØYSUND SENTRUM AS
                ","930482579","2022-12-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3576","HOLSTBAKKEN ØST AS
                ","930506451","2022-12-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3577","HORISONTTI SAUNA AS
                ","930545481","2022-12-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3578","JOP BYGG AS
                ","830466142","2022-12-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3579","KABIKA AS
                ","830472002","2022-12-14","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3580","KS-SNEKKERSERVICE AS
                ","930460311","2022-12-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3581","LAMO FISK AS
                ","930472131","2022-12-14","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3582","LAMPEMYRA 4 AS
                ","829629992","2022-12-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3583","LÅSBYGG 2 AS
                ","930488399","2022-12-19","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3584","LÅSBYGGET AS
                ","930519928","2022-12-21","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3585","M. HEITMANN HOLDING AS
                ","930464732","2022-12-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3586","METTE HEITMANN HOLDING AS
                ","930551724","2022-12-29","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3587","NEIDEN TAXI AS
                ","930471070","2022-12-14","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3588","NORTHARCTIC AS
                ","930346616","2022-12-07","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3589","NYLAND STUDENTBARNEHAGE AS
                ","930541222","2022-12-27","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3590","PLANINSITU AS
                ","930387622","2022-12-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3591","RATAMA HOLDING AS
                ","930467669","2022-12-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3592","RUDI NÆRUM TRANSPORT
                ","930355348","2022-12-05","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3593","SAMEIET ALTAHØYDEN SEKSJONSLAGER 2
                ","930518166","2022-12-21","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3594","SAX FRISØR AS
                ","930461970","2022-12-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3595","SJØGATA 29 AS
                ","930345563","2022-12-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3596","SJØGREN SERVICE AS
                ","830258132","2022-12-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3597","STALLOFISK AS
                ","930480525","2022-12-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3598","TS3D AS
                ","930459763","2022-12-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3599","VISIT SAVIO AS
                ","930539856","2022-12-30","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3600","AKKARFJORD FYLL OG KJØR AS
                ","830717242","2023-01-25","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3601","ASSIST ME AS
                ","930674168","2023-01-18","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3602","AUDUN ØWRE AS
                ","930661600","2023-01-17","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3603","BALTOS BEGRAVELSESBYRÅ
                ","930609196","2023-01-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3604","BARENTS SEA ADVENTURE AS
                ","930579076","2023-01-04","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3605","BASTA INVEST AS
                ","930686379","2023-01-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3606","BEAUTY BALANCE PILATES AS
                ","930575844","2023-01-03","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3607","BROKS HAVFISKE
                ","930625442","2023-01-10","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3608","BROX SERVICE AS
                ","930751502","2023-02-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3609","BRUGDA AS
                ","930651834","2023-01-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3610","BRÅTHEN HOLDING AS
                ","930752630","2023-02-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3611","CAROLI AS
                ","930717045","2023-01-25","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3612","EGIL RENHOLD SERVICE AS
                ","930725439","2023-01-26","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3613","EIENDOMSSELSKAPET HAUGEN AS
                ","930748242","2023-01-31","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3614","ERLI BYGG AS
                ","930714771","2023-01-25","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3615","FEBER HOLDING AS
                ","930737461","2023-01-30","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3616","FINNMARK GRUPPEN AS
                ","930611360","2023-01-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3617","FLOWERBIRD DESIGN - ANJA HS HANSEN
                ","991588558","2023-01-10","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3618","FSO AS
                ","930562505","2023-01-02","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3619","GREENTECH AS
                ","930654140","2023-01-16","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3620","GULO-TECH AS
                ","930671878","2023-01-19","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3621","HAVINOR AS
                ","930607304","2023-01-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3622","HBK ALQABB
                ","930625736","2023-01-10","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3623","JLW HOLDING AS
                ","930717053","2023-01-25","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3624","JNS HAUGEN HOLDING AS
                ","930715603","2023-01-25","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3625","KALVEN AS
                ","930648221","2023-01-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3626","KOUT HOLDING AS
                ","930598844","2023-01-06","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3627","LAKSELV MOTORSENTER AS
                ","930723797","2023-02-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3628","LINDSETH DESIGN
                ","930547921","2023-01-11","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3629","LIV-ELIN F. BRUN
                ","924635614","2023-02-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3630","LYDER SERVICE AS
                ","930528846","2023-01-02","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3631","M-LAB SUSPENSION SERVICE LABAHÅ
                ","930693863","2023-01-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3632","MABER AS
                ","930740497","2023-01-30","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3633","MARIUS TAXI AS
                ","930564907","2023-01-02","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3634","MIDT FINNMARK DYREKLINIKK AS
                ","930528420","2023-01-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3635","NABBAREN AS
                ","930573531","2023-01-03","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3636","OLE ANDRE HOLDING AS
                ","930714518","2023-01-30","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3637","OP HAUGEN HOLDING AS
                ","930748250","2023-01-31","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3638","OPGÅRD GRUPPEN AS
                ","930601640","2023-01-06","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3639","PAULSEN ADVENTURES
                ","930609056","2023-01-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3640","PLANKEHAUG1 AS
                ","930750646","2023-02-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3641","POLINA KISYOVA
                ","930592102","2023-01-05","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3642","PRO TEK AS
                ","930725528","2023-01-26","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3643","PUNSVIK HOLDING AS
                ","930624217","2023-01-10","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3644","RONNY ISAKSEN HOLDING AS
                ","930721646","2023-01-26","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3645","SAKORI S. H. HYKKERUD
                ","930637173","2023-01-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3646","SAMEIET LEIRVIKHØYDA 1
                ","930382590","2023-01-10","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3647","SAPMI ADVENTURES AS
                ","930656488","2023-01-16","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3648","SEAGARDENER AS
                ","930661430","2023-01-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3649","SEAPOINT BÅTSFJORD AS
                ","930542903","2023-01-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3650","SJ FISKERISELSKAP AS
                ","930699802","2023-01-24","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3651","SRH CONSULT AS
                ","930336459","2023-01-05","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3652","SRS AQUA REVOLUTION AS
                ","930570230","2023-01-03","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3653","SUSANNE NILSENS VELVÆRE
                ","930625957","2023-01-10","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3654","SØSTRENE TUBE AS
                ","930680265","2023-01-19","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3655","THORBJØRN VAGELID
                ","930736732","2023-01-30","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3656","TRTC AS
                ","930687898","2023-01-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3657","TØMRER PAUL M.HALDORSEN AS
                ","930638773","2023-01-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3658","UNNI PEDERSEN STOCK MIDTNATTSOLA GÅRD
                ","829934612","2023-01-25","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3659","VARANGER FOTTERAPI AS
                ","930719730","2023-01-26","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3660","VETA UTLEIE AS
                ","930638730","2023-01-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3661","VILLREIN CLOTHING BY REYES ARMENTA
                ","930636584","2023-01-11","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3662","VIM HOLDING AS
                ","930655384","2023-01-16","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3663","WARNESEN HOLDING AS
                ","930709999","2023-01-26","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3664","WINGAN INVEST AS
                ","930593761","2023-01-05","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3665","ØSTLYNGEN AS
                ","930725579","2023-01-26","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3666","ALANYA GRILL AS
                ","930916544","2023-03-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3667","ALTA LEKER AS
                ","930801453","2023-02-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3668","ALTAHØYDEN UTLEIE AS
                ","930916633","2023-03-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3669","AM NORTH AS
                ","930841560","2023-02-21","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3670","ARJO BYGG AS
                ","930812285","2023-02-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3671","ARKTISK FISKE AS
                ","930845442","2023-02-17","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3672","AVDEEV TEKNIKK OG TJENESTER
                ","930801461","2023-02-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3673","AVZI DESIGN OG SNURREPIPERIER MAY TORIL HÆTTA
                ","991880151","2023-02-17","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3674","BANNE CONSULT AS
                ","930905577","2023-02-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3675","BOLIG & VARMESERVICE AS
                ","930882313","2023-02-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3676","BROX SERVICE AS
                ","930751502","2023-02-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3677","BRÅTHEN HOLDING AS
                ","930752630","2023-02-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3678","CATAPULT AS
                ","930905550","2023-02-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3679","CATAPULT BOLIG AS
                ","930905313","2023-02-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3680","CATAPULT START AS
                ","930905496","2023-02-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3681","DANIM TAXI AS
                ","930817082","2023-02-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3682","DRISTIG LTD
                ","930811572","2023-02-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3683","GERHARDSEN KYSTFISKE AS
                ","930897795","2023-02-27","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3684","GRENSELANDET DA
                ","930717037","2023-02-17","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3685","HAVLEIK MARITIM AS
                ","830790772","2023-02-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3686","HELLAND RENS
                ","930856959","2023-02-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3687","HENRIKSENS MYRA
                ","930834459","2023-02-16","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3688","HÆTTA INVEST AS
                ","930769673","2023-02-03","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3689","INDRE GUCIENE
                ","930905763","2023-02-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3690","JARLFISK AS
                ","930916471","2023-03-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3691","JENSENIUS SVEIS AS
                ","930790621","2023-02-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3692","JOGIM AS
                ","930781118","2023-02-07","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3693","JONSA AS
                ","930764191","2023-02-03","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3694","KIROPRAKTOR FALLSEN AS
                ","930885185","2023-02-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3695","KNUT BIRGER THOMASSEN
                ","930890790","2023-02-24","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3696","LAIV REGNSKAP OG RÅDGIVNING AS
                ","930884928","2023-02-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3697","LAKSELV MOTORSENTER AS
                ","930723797","2023-02-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3698","LILL MERTHE SVENDSEN FOTPLEIE
                ","930835447","2023-02-16","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3699","LIV-ELIN F. BRUN
                ","924635614","2023-02-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3700","MADAM HUGSÉNS FISKE
                ","930859664","2023-02-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3701","MARITA HOLDING AS
                ","930839825","2023-02-16","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3702","MATSMIA AS
                ","830816232","2023-02-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3703","NERA AS
                ","930882410","2023-02-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3704","NJÁVDÁNJOHKA HOLDING AS
                ","930805726","2023-02-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3705","NORDBERGS
                ","930842389","2023-02-27","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3706","NORTH TECH EIENDOM AS
                ","830761012","2023-02-02","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3707","NORTHLIGHT FISHING AS
                ","930796662","2023-02-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3708","NORWAY EXPEDITION TEAM AS
                ","930774790","2023-02-06","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3709","ORI ØSTERBØL
                ","930795585","2023-02-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3710","PETTERSEN-BYGG AS
                ","930828378","2023-02-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3711","PLANKEHAUG1 AS
                ","930750646","2023-02-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3712","POLARGYMALTA AS
                ","930800430","2023-02-10","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3713","RADAR SKIPSELEKTRONIKK AS
                ","830781242","2023-02-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3714","RALI AS
                ","930781169","2023-02-07","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3715","REDSKAPSBODEN AS
                ","930856304","2023-02-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3716","RICH TANG AS
                ","930840769","2023-02-16","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3717","ROBERTSEN FISKEDRIFT AS
                ","930848476","2023-02-17","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3718","RØNNING SKIPSELEKTRONIKK AS
                ","930902802","2023-02-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3719","SAMI EXPERIENCE AS
                ","830796452","2023-02-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3720","SIRI BYGG & UTMARKSPRODUKTER
                ","930770094","2023-02-03","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3721","SNEFJORD HOLDING AS
                ","930862797","2023-02-21","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3722","SOPHIE INVEST AS
                ","930803480","2023-02-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3723","SØRVÆR FISKERIKAI AS
                ","930831204","2023-02-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3724","TCIT EUROPE AS
                ","930821802","2023-02-14","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3725","TH FISK AS
                ","930829013","2023-02-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3726","THOMASSEN'S ELEKTRISKE AS
                ","930857521","2023-02-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3727","TORE HUND HOLDING AS
                ","930799955","2023-02-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3728","UNIQUE ADVENTURES AS
                ","930884235","2023-02-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3729","UPNORTH ARCTIC TRAVEL AS
                ","930795399","2023-02-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3730","VARDØ HÅR OG HUD AS
                ","930788295","2023-02-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3731","VETERINÆR E.K. EIRA
                ","930780391","2023-02-07","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3732","WEO LÅS & SIKKERHET AS
                ","930840327","2023-02-16","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3733","ADA MARIE AS
                ","831047062","2023-03-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3734","ALANYA GRILL AS
                ","930916544","2023-03-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3735","ALTAHØYDEN UTLEIE AS
                ","930916633","2023-03-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3736","ARCTIC 3D-DESIGN & KONSTRUKSJON AS
                ","931041266","2023-03-16","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3737","ARRAN AS
                ","931062565","2023-03-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3738","AUTONET AS
                ","931070533","2023-03-21","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3739","AYP HOLDING AS
                ","931155784","2023-03-31","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3740","BAKKETUN GÅRD AS
                ","930880523","2023-03-24","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3741","BERG INDUSTRISERVICE AS
                ","931005561","2023-03-10","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3742","BERNTSENS VIPPEDRØM
                ","931109758","2023-03-27","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3743","BOUCHÉ AS
                ","930937541","2023-03-02","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3744","BRØDRENE STRØM AS
                ","931091581","2023-03-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3745","DAASTA HOLDING AS
                ","931062158","2023-03-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3746","DARK HOLDING AS
                ","931019554","2023-03-14","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3747","DEN BYGG AS
                ","931119974","2023-03-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3748","EALLI VETERINÁRA KLINIHKKA AS
                ","931003518","2023-03-10","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3749","EIRA EIENDOM AS
                ","931097008","2023-03-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3750","EMADAL HOLDING AS
                ","931118226","2023-03-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3751","FÁVRU AS
                ","931076035","2023-03-21","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3752","FORHER AS
                ","931075519","2023-03-21","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3753","GAINO HUDPLEIE
                ","930991643","2023-03-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3754","GIV AS
                ","931126830","2023-03-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3755","GUOLLAS AS
                ","931125397","2023-03-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3756","HALABI HINDIE AS
                ","930831352","2023-03-06","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3757","HEDLINE AS
                ","930936170","2023-03-16","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3758","HÅBETH RØR AS
                ","931114972","2023-03-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3759","HÅRLYKKE AS
                ","831131012","2023-03-29","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3760","JAO KYSTFISKE AS
                ","930990744","2023-03-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3761","JARLFISK AS
                ","930916471","2023-03-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3762","JOHANSEN TR AS
                ","931114662","2023-03-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3763","JW STUDIO AS
                ","930874329","2023-03-07","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
"3764","KAMØYVÆR BRYGGE AS
                ","930971251","2023-03-07","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Under"
