"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"3448","SØSTRENE MADSEN MAT OG BAR AS
                ","921028202","2018-06-19","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3449","TAK OG FASADE TEKNIKK AS
                ","920958230","2018-06-08","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3450","TAKSTCOMPANIET AS
                ","920949088","2018-06-05","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3451","TANNLEGE TONE HEIMDAL NODENES AS
                ","921075049","2018-06-28","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3452","TGG BIOMED & HEALTH AS
                ","921064764","2018-06-29","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3453","TIMEOUTBOOKING.COM AS
                ","920981135","2018-06-11","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3454","TOR I HANSEN TRANSPORT AS
                ","920984738","2018-06-21","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3455","TORBJØRN HOBBESLAND
                ","921068735","2018-06-27","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3456","TRANSPORTSENTRALEN KRISTIANSAND AS
                ","921077378","2018-06-28","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3457","TRATEC INDUSTRIER AS
                ","921018754","2018-06-18","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3458","TRAVPARKEN PARKERING AS
                ","920992064","2018-06-12","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3459","TROMØY LEGESENTER DA
                ","920986897","2018-06-12","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3460","TØNNESSEN COWY HORN
                ","820959582","2018-06-07","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3461","ULDALSVASSDRAGETS FISKELAG SA
                ","917541094","2018-06-16","Rettelse av foretaksnavn                          
                ","Agder","Før"
"3462","VAKTMESTER MARCINIAK
                ","995087650","2018-06-09","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3463","VEENSTRA AS
                ","921016964","2018-06-18","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3464","VERTICE INVEST AS
                ","921067364","2018-06-27","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3465","VESTERVEIEN 677 AS
                ","921000766","2018-06-14","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3466","VESTIGÅRD LANDBRUK AS
                ","921003307","2018-06-25","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3467","VINERO AS
                ","920937705","2018-06-02","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3468","VIPERS AKADEMIET AS
                ","920934862","2018-06-02","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3469","YES SKIWAX NORWAY AS
                ","921000782","2018-06-14","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3470","YOUJIE COMP. HELGE HOLST
                ","920976638","2018-06-13","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3471","ØSTANNE AS
                ","820900022","2018-06-02","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3472","AADNEVIK INVEST AS
                ","921091834","2018-07-02","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3473","ABIMANA
                ","921080727","2018-07-24","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3474","ADVOKAT MARIANNE HOGNESTAD AS
                ","921091249","2018-07-02","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3475","AGDER FASADE TEKNIKK AS
                ","921030223","2018-07-04","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3476","AGDER TOTALBYGG AS
                ","921091141","2018-07-02","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3477","AGDER TUNNELSERVICE AS
                ","921160933","2018-07-27","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3478","AGDR AS
                ","921136234","2018-07-09","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3479","AGF VVS AS
                ","921169523","2018-07-17","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3480","AIDA A REICHERT
                ","921197691","2018-07-26","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3481","AL-MOSTAFA ASIAN FOOD AS
                ","821157722","2018-07-12","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3482","ALEX - WIESLAW BORKOWSKI
                ","921205244","2018-07-31","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3483","ALMUT BECKER
                ","921198205","2018-07-26","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3484","ALT FRA TRE LUKASZ KEPA
                ","921124155","2018-07-05","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3485","ALTERNATIVET - HEREFOSS AS
                ","921197071","2018-07-27","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3486","ANDESKJÆR INVEST AS
                ","921091990","2018-07-04","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3487","ANNE S TUNING
                ","821185882","2018-07-23","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3488","ARENDAL BYGGSERVICE AS
                ","921199007","2018-07-26","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3489","ARENDAL ENERGI AS
                ","921208510","2018-07-31","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3490","ARENDAL MASSASJE LUND
                ","921147716","2018-07-11","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3491","ARIANSEN RÅDGIVNING AS
                ","921140193","2018-07-10","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3492","BALLISTIC SPORTBOATS AS
                ","821209102","2018-08-01","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3493","BCD EIENDOM AS
                ","921127022","2018-07-05","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3494","BF VAKTMESTERSERVICE AS
                ","821191912","2018-07-24","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3495","BILLIGO AS
                ","921171943","2018-07-17","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3496","BIOLIVING KRISTIANSAND AS
                ","920859771","2018-07-27","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3497","BKC SMIE AS
                ","921091419","2018-07-02","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3498","BLIX BYGGEFIRMA AS
                ","921161034","2018-07-13","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3499","BLOMSTERDEKOR KRISTIANSAND AS
                ","921196490","2018-07-26","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3500","BLUE TECHNOLOGY AS
                ","921160526","2018-07-13","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3501","BONSAI SUSHI & NOODLES AS
                ","921146752","2018-07-24","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3502","BORETTSLAGET JUST LIVING
                ","921138059","2018-07-10","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3503","BOV EIENDOM AS
                ","921160852","2018-07-13","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3504","BRANNPARTNER AS
                ","921186568","2018-07-23","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3505","BREEN OG MINDE EIENDOMSINVEST AS
                ","921130368","2018-07-06","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3506","BREKKEBUA AS
                ","921196512","2018-07-26","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3507","BRUKERBLIKK AS
                ","921200692","2018-07-27","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3508","BYGGFIRMA DAN GABRIELSEN AS
                ","921201761","2018-07-27","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3509","BYGGFIRMA KENNETH GAUSLÅ AS
                ","921141572","2018-07-10","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3510","BYGGMESTER N. P ANDERSEN AS
                ","921157711","2018-07-25","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3511","BYHAVEN BOLIG AS
                ","921116225","2018-07-04","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3512","BYHAVEN NÆRING 1 AS
                ","921115814","2018-07-04","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3513","BYHAVEN NÆRING 2 AS
                ","921115989","2018-07-04","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3514","BYHAVEN NÆRING 3 AS
                ","921115962","2018-07-04","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3515","BYHAVEN NÆRING 4 AS
                ","921116233","2018-07-04","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
"3516","BYHAVEN NÆRING 5 AS
                ","821116112","2018-07-04","Nyregistrering i Foretaksregisteret               
                ","Agder","Før"
