"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"1279","SPENTARI AS
                ","919413581","2017-08-15","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1280","SPRINKLERHEAT AS
                ","919485655","2017-08-30","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1281","STEINSÅSEN KAPITAL AS
                ","919439386","2017-08-22","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1282","STILLERUD CONSULTING
                ","919451785","2017-08-23","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1283","SUCSALES AS
                ","919380667","2017-08-08","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1284","SVEEN SALG OG COACHING
                ","919396091","2017-08-10","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1285","SVEINGÅRDSSTØLEN HYTTESAMEIE
                ","918624406","2017-08-28","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1286","SVENSBRÅTEN MASKIN
                ","919367954","2017-08-03","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1287","SØRSETRA V/ANNE KATE THRANA
                ","999228976","2017-08-25","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1288","TEGNEMASKIN AS
                ","919360011","2017-08-01","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1289","THORSTEIN FINNERUD AS
                ","919487976","2017-08-30","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1290","TOM-ERIK HOVDE
                ","985253439","2017-08-10","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1291","TOMAT MAT AS
                ","919424052","2017-08-18","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1292","TRAGETHON INVEST 1 AS
                ","919478209","2017-08-29","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1293","TRAGETHON INVEST 2 AS
                ","919478152","2017-08-29","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1294","TRAGETHON INVEST 3 AS
                ","919478187","2017-08-29","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1295","TREKLØVER HOLDING AS
                ","819269572","2017-08-02","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1296","TRUE SALES AS
                ","919439084","2017-08-24","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1297","TURFISKERN AS
                ","919454938","2017-08-24","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1298","TYRISTRAND AUTO AS
                ","919415797","2017-08-17","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1299","UTLEIE GUTTA JON ØIVIND IVERSEN
                ","919380748","2017-08-07","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1300","VEGGLI VERTSHUS HOLDING AS
                ","919374322","2017-08-04","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1301","VELSAND AS
                ","919316365","2017-08-07","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1302","WANG MEDIA AS
                ","919469412","2017-08-28","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1303","ZALDO AS
                ","919410450","2017-08-25","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1304","ØEN FYSIOTERAPI
                ","919482060","2017-08-29","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1305","360 HOLDING AS
                ","919502207","2017-09-04","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1306","3P- PROFESJONELL PROSJEKT PARTNER AS
                ","919631627","2017-09-27","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1307","A-GRUPPEN AS
                ","919584963","2017-09-19","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1308","A-PERSONELL HOLDING AS
                ","919511737","2017-09-04","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1309","AAMOT HOLDING AS
                ","919584424","2017-09-19","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1310","AASAND BYGGSERVICE AS
                ","919572124","2017-09-15","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1311","AESIR ACADEMY AS
                ","919570105","2017-09-15","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1312","AF SERVICE ARDIAN FANDAJ
                ","919583959","2017-09-21","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1313","AIRNOR AS
                ","919640928","2017-09-28","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1314","AKA AS
                ","919513195","2017-09-05","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1315","AMCORE AS
                ","819400482","2017-09-04","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1316","ANDERSON KONSULENT OG SAMTALEPARTNER
                ","919526432","2017-09-07","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1317","ANOMAR 8 AS
                ","919611200","2017-09-25","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1318","ASAKSKOGEN BIRØKT AS
                ","919602619","2017-09-25","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1319","ASKARI DESIGN
                ","919532254","2017-09-07","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1320","ATB TRANSPORT AS
                ","919510595","2017-09-04","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1321","AW GULV ANDREAS WARUD
                ","919601434","2017-09-21","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1322","BARDAL DATA
                ","919357193","2017-09-14","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1323","BERSKAUG HOLDING AS
                ","919487445","2017-09-01","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1324","BETONG OLSEN
                ","919529717","2017-09-07","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1325","BJERKNES UTVIKLING AS
                ","919562900","2017-09-18","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1326","BJØRN TEKSLE
                ","914719798","2017-09-28","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1327","BLOMSTERSPIRA GOL AS
                ","919512415","2017-09-06","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1328","BRETTSPILLSHOP AS
                ","819647232","2017-09-29","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1329","BRUKTBOKA REIDUN OREBRÅTEN
                ","919505079","2017-09-01","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1330","COCOBOLO AS
                ","919486937","2017-09-04","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1331","CYTO HOLDING AS
                ","919647132","2017-09-29","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1332","DALE CONSULTING LIMITED
                ","919332794","2017-09-05","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1333","DET DU TRENGER JAN JENSEN
                ","919540729","2017-09-11","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1334","DEWAN MAT OG GRILL DA
                ","919560983","2017-09-14","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1335","DIGIKON AS
                ","919485809","2017-09-07","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1336","DIN SIKKERHETS PARTNER DSP BECH
                ","819528802","2017-09-07","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1337","DRAMMEN BAKERI & KONDITORI AS
                ","819488282","2017-09-21","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1338","DRAMMEN FLOMSIKRING AS
                ","919528427","2017-09-19","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1339","EDVARD STANGS GATE 13-17 AS
                ","919555920","2017-09-27","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1340","EGH AS
                ","919444509","2017-09-19","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1341","EIERSEKSJONSSAMEIET SKIGAARDEN III
                ","919510455","2017-09-04","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1342","EK VAKTMESTER- OG TRANSPORTTJENESTER ENGIN KAFADAR
                ","919600578","2017-09-21","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1343","ELEKTROVEIEN 8 AS
                ","919639105","2017-09-28","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1344","ELLE MASKIN OG UTLEIE AS
                ","919560274","2017-09-13","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1345","ELSPOT AS
                ","919558679","2017-09-18","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1346","ENKLERE HVERDAG AS
                ","919494263","2017-09-07","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1347","EXCELLENCE SYSTUE MOLHAM KIRSA-HADAD
                ","919531304","2017-09-07","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1348","EXECUTIVE HOLDING AS
                ","919571586","2017-09-18","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
"1349","FHENRIKSEN FRANK HENRIKSEN
                ","919613637","2017-09-25","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Før"
