"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"1720","TOF-HUSET SA
                ","985156735","2018-06-13","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1721","TOP NOTCH BEAUTY AS
                ","920862586","2018-06-02","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1722","TOR GUNNAR STEIEN
                ","921056869","2018-06-27","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1723","TOTAL MASKINSERVICE AS
                ","921073186","2018-06-27","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1724","TOUCANKNIT LENKA URIKOVA
                ","921087411","2018-06-29","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1725","TRENDY LYNGEN AS
                ","921075545","2018-06-28","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1726","TROMS VEI OG SKOG AS
                ","920992498","2018-06-12","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1727","TROMSØ BETONG TEAM EIENDOM AS
                ","920962343","2018-06-08","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1728","TROMSØ KJØKKEN & INTERIØR AS
                ","920959563","2018-06-11","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1729","TROMSØ KRAN & MASKIN AS
                ","820931092","2018-06-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1730","TROMSØ TOP TEAM AS
                ","921006764","2018-06-26","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1731","TUIL ARENA IDRETT AS
                ","921067585","2018-06-27","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1732","VEROLAK AS
                ","920934714","2018-06-02","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1733","WACO HARSTAD AS
                ","921031599","2018-06-27","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1734","WILD SEAS AS
                ","921069898","2018-06-27","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1735","WILSGÅRD SALES AS
                ","920963919","2018-06-08","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1736","WR EIENDOM 2 AS
                ","821004802","2018-06-19","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1737","XLOAD AS
                ","921008201","2018-06-15","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1738","YGGDRASILTUNET GÅRDSHOTELL AS
                ","920998097","2018-06-13","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1739","620 KOMMUNIKASJON AS
                ","921173946","2018-07-18","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1740","69 GRADER NORD KJELL-OVE KNUTSEN
                ","921090331","2018-07-02","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1741","AMAZING NORTH AS
                ","921105096","2018-07-03","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1742","AMG RESSURS AS
                ","921129769","2018-07-06","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1743","ARCTIC ADVENTURE LODGE AS
                ","921204159","2018-07-30","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1744","ARCTIC CYKLING AS
                ","921192487","2018-07-25","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1745","ARCTIC EXPEDITION AS
                ","921156952","2018-07-12","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1746","ARCTIC GUIDING AS
                ","921208006","2018-07-31","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1747","ARCTIC RIB NORTH AS
                ","921077432","2018-07-27","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1748","ARCTICONCEPTS AS
                ","920935354","2018-07-02","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1749","AURORA SUPER RESOLUTION AS
                ","921171870","2018-07-17","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1750","BALSFJORD ELEKTRO AS
                ","921205511","2018-07-31","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1751","BERGSFJORD MASKIN DA
                ","921124597","2018-07-05","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1752","BJ SERVICE BENDIK OLAI JOHNSEN
                ","921102666","2018-07-03","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1753","BJØRNARS EIENDOM AS
                ","921126786","2018-07-09","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1754","BLOMÅSVEIEN GÅRDSLAG SA
                ","921128908","2018-07-27","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1755","BLOOMED AS
                ","921167393","2018-07-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1756","BOPLAN AS
                ","920939171","2018-07-02","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1757","BOWER SERVICES AS
                ","921197381","2018-07-26","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1758","BYGG & BETONG TEKNIKK AS
                ","921178263","2018-07-19","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1759","CAMP TROLL AS
                ","921174268","2018-07-24","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1760","DRONEFIRMA ANS
                ","921179596","2018-07-19","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1761","ECOVUS AS
                ","921205015","2018-07-31","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1762","EINAR LARSSEN
                ","921116829","2018-07-05","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1763","EXITUM ØKONOMI AS
                ","921116179","2018-07-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1764","FABRIKKEN IDRETT OG TRENING 24 AS
                ","921202423","2018-07-30","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1765","FINNSNES MAT OG VINSTUE AS
                ","921072848","2018-07-09","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1766","FLORES TJENESTEYTING GENESIS ABIGAIL MELITA MORALES FLORES
                ","921147538","2018-07-11","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1767","GAMST DESIGN AS
                ","921140649","2018-07-10","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1768","GM EIENDOMSUTVIKLING AS
                ","921101287","2018-07-02","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1769","GRATANGEN VETERANBÅTLAG
                ","921176589","2018-07-18","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1770","GREBSTAD MEDICINSKE AS
                ","921154089","2018-07-12","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1771","GRØNNEGATA 116 AS
                ","921163673","2018-07-13","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1772","HAIR BY MACKAY AS
                ","921202717","2018-07-27","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1773","HARSTAD DENVEST AS
                ","921174179","2018-07-20","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1774","HEGGELIA NÆRINGSUTLEIE AS
                ","921157274","2018-07-12","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1775","HL MEDIA DA
                ","821113512","2018-07-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1776","HVEDING
                ","921208081","2018-07-31","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1777","IDUNSON AS
                ","921129351","2018-07-09","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1778","ITAIGA AS
                ","921094876","2018-07-12","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1779","JACK-RUNAR SELNES
                ","988809462","2018-07-30","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1780","JOHANSEN KYST OG HAVFISKE AS
                ","921146442","2018-07-11","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1781","JORDBÆRGUTTAN AS
                ","921108699","2018-07-03","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1782","JUMAN JUHAINA ABDUL KADER ALMAMA
                ","921176015","2018-07-18","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1783","K BYGG SERVICE AS
                ","921004842","2018-07-10","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1784","KP MULTISØRVIS AS
                ","921203020","2018-07-30","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1785","KVALVIK ENGINEERING AS
                ","921142722","2018-07-10","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1786","KÅGTIND EIENDOM AS
                ","921201362","2018-07-30","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1787","LEGENDARY ADVENTURE AS
                ","821196582","2018-07-26","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"1788","LIFENESS AS
                ","921141130","2018-07-10","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
