"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"10552","S EDVARDSEN
                ","831052252","2023-03-17","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10553","SAMEIET RADIOHUSET
                ","931092375","2023-03-23","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10554","SAMEIET SENTRUM-PANORAMA
                ","930960128","2023-03-16","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10555","SANDSET FERIESTED AS
                ","930982377","2023-03-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10556","SEABIRD NÆRINGSEIENDOM AS
                ","931134132","2023-03-29","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10557","SELØY 1 AS
                ","931067230","2023-03-30","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10558","SELØY 2 AS
                ","931067311","2023-03-30","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10559","SERKOM AS
                ","830925392","2023-03-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10560","SIRMA HOLDING AS
                ","931121472","2023-03-28","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10561","SLYDAHL REGNSKAP
                ","982821118","2023-03-28","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10562","SOFIE MARIE AS
                ","930916617","2023-03-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10563","SPASOV
                ","930952060","2023-03-06","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10564","SPISERIET PÅ BOGNES DAVID PHILIPPSON
                ","931027476","2023-03-14","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10565","STALL VALLA AS
                ","931122177","2023-03-28","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10566","STRANDÅ ANS
                ","931136585","2023-03-29","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10567","SULU AS
                ","931126512","2023-03-28","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10568","TANNLEGE MARI GUSTAVSEN AS
                ","931082647","2023-03-22","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10569","TEAM KNÆDAL
                ","930921971","2023-03-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10570","THC INVEST AS
                ","931119109","2023-03-28","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10571","TIGER SUSHI BAR BODØ AS
                ","931136399","2023-03-29","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10572","TONNES UTVIKLING AS
                ","930895253","2023-03-13","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10573","TRINITY AS
                ","930939587","2023-03-03","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10574","TRYGG ELBIL FORHANDLER AS
                ","931046918","2023-03-16","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10575","TSDRIFT AS
                ","831078502","2023-03-22","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10576","TØMMER PÅ SJØEN AS
                ","930918377","2023-03-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10577","TØMRER TOR-INGE HANSEN AS
                ","931062522","2023-03-20","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10578","URBAN MUSIKKTJENESTE ANDERSSON
                ","930895083","2023-03-09","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10579","V-TECH ENGINEERING NORWAY AS
                ","930929441","2023-03-24","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10580","VAAKA HOLDING AS
                ","930973769","2023-03-07","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10581","VALROY AS
                ","931027786","2023-03-14","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10582","VASSNES REGNSKAP V/METTE BUSCHMANN
                ","994867164","2023-03-09","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10583","VERKSTEDVEIEN INVEST AS
                ","830985042","2023-03-09","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10584","VESTERÅLSKRAFT VARME AS
                ","931005812","2023-03-10","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10585","VIKAVEIEN 29 AS
                ","831120002","2023-03-28","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10586","VITAR2 AS
                ","931064576","2023-03-20","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10587","VIZL AS
                ","931131222","2023-03-29","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10588","VOLLANGARD NYGÅRD TRÆLAND
                ","930929492","2023-03-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10589","W.B GYM AS
                ","931122266","2023-03-28","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10590","WE REGNSKAP WIBEKE CECILIE ENOKSEN
                ","913058534","2023-03-06","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10591","WILLIAM JAKOBSEN AS
                ","930955639","2023-03-06","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10592","ZS WEHNER
                ","930999210","2023-03-10","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10593","ØYAN HOLDING AS
                ","930950572","2023-03-06","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10594","ØYENSTIKKER AS
                ","931001213","2023-03-10","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10595","A. EIDISSEN
                ","927766140","2023-04-14","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10596","A. L GRAVETEKNIKK AS
                ","931236512","2023-04-20","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10597","AFAS 270323-01 AS
                ","931163477","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10598","AFAS 270323-02 AS
                ","931163485","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10599","AFAS 270323-03 AS
                ","931163507","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10600","AFAS 270323-04 AS
                ","931163523","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10601","AFAS 270323-05 AS
                ","831163542","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10602","AFAS 270323-06 AS
                ","931163558","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10603","AFAS 270323-07 AS
                ","931163388","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10604","AFAS 270323-08 AS
                ","831163372","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10605","AFAS 270323-09 AS
                ","931163396","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10606","AFAS 270323-10 AS
                ","831163402","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10607","AFAS 270323-11 AS
                ","931163418","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10608","AFAS 270323-12 AS
                ","931163426","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10609","AFAS 270323-13 AS
                ","931163434","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10610","AFAS 270323-14 AS
                ","931163450","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10611","AFAS 270323-15 AS
                ","931163469","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10612","AFAS 270323-16 AS
                ","931163299","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10613","AFAS 270323-17 AS
                ","931163302","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10614","AFAS 270323-18 AS
                ","931163310","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10615","AFAS 270323-19 AS
                ","931163329","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10616","AFAS 270323-20 AS
                ","931163337","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10617","AFAS 270323-21 AS
                ","931163345","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10618","AFAS 270323-22 AS
                ","931163361","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10619","AFAS 270323-23 AS
                ","931163213","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10620","AFAS 270323-24 AS
                ","931163221","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10621","AFAS 270323-25 AS
                ","831163232","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10622","AFAS 270323-26 AS
                ","931163248","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10623","AFAS 270323-27 AS
                ","931163256","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10624","AFAS 270323-28 AS
                ","931163272","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10625","AFAS 270323-29 AS
                ","931163191","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10626","AFAS 270323-30 AS
                ","931163205","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10627","AFH AS
                ","931168088","2023-04-05","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10628","AMBIKA & MEHUS AS
                ","931269712","2023-04-25","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10629","APFU HOLDING AS
                ","931228536","2023-04-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10630","BAKKAN MASKIN AS
                ","931181297","2023-04-12","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10631","BAKSTERKAILL'N KRISTENSEN
                ","931310542","2023-04-28","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10632","BEIARNTEK AS
                ","931248723","2023-04-21","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10633","BJØRK STJERNEN
                ","931273973","2023-04-25","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10634","BODØ BIL & KAROSSERI AS
                ","931270818","2023-04-25","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10635","BY THE WAY AS
                ","931228188","2023-04-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10636","CROSSFIT MO I RANA AS
                ","831193182","2023-04-13","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10637","DALHAUG HOLDING AS
                ","931167855","2023-04-05","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10638","DDT CONSTRUCT HOLDING AS
                ","931203037","2023-04-14","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10639","ECOSURF DA
                ","931205250","2023-04-17","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10640","ELLINGSEN LIMEMONI NEGLEDESIGN
                ","831052082","2023-04-20","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10641","ERLEND ANGELL HOLDING AS
                ","930889083","2023-04-12","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10642","FAGERSKJÆR AS
                ","931310887","2023-04-28","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10643","FG-BODØ AS
                ","931244957","2023-04-20","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10644","FJORDBORN SEAFOOD AS
                ","831121602","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10645","FOOD TRUST ANALYTICS AS
                ","931198785","2023-04-14","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10646","FREDRIKSEN FISK
                ","931181564","2023-04-12","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10647","GB MOTOR AS
                ","931307894","2023-04-28","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10648","GJENGSTØ BYGG OG GULVSLIPING
                ","930647373","2023-04-28","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10649","GMG HOLDING AS
                ","931312189","2023-04-28","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10650","HANSSEN BYGGSERVICE AS
                ","931181912","2023-04-14","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10651","HAUKLAND BITCH AS
                ","931233955","2023-04-20","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10652","HAVGUARD AS
                ","931103849","2023-04-13","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10653","HAW HOLDING AS
                ","931230131","2023-04-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10654","HELGELAND HOPP OG SPRETT AS
                ","931243527","2023-04-21","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10655","HELGELAND KRAFT UTVIKLING AS
                ","931250752","2023-04-21","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10656","HELGELAND TRANSPORT & MASKIN AS
                ","931166018","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10657","HELLODDEN II AS
                ","931190725","2023-04-13","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10658","HESA GROUP AS
                ","831167742","2023-04-05","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10659","HSTEIRO AS
                ","931157558","2023-04-13","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10660","JEKTBOGEN MARITIME AS
                ","931248391","2023-04-27","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10661","JOY BAND AS
                ","831194022","2023-04-13","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10662","JURAN DRIFT AS
                ","931268899","2023-04-25","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10663","JUVIKBUEN LEIF SØRENSEN
                ","931199293","2023-04-14","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10664","KEI HARSTAD AS
                ","931230379","2023-04-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10665","LEGE JACOB LINDKVIST
                ","931186698","2023-04-12","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10666","LIENS'S ANLEGGSTEKNIKK AS
                ","931200933","2023-04-14","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10667","LOVE EVENT AS
                ","931310828","2023-04-28","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10668","LTG EIENDOM AS
                ","931208624","2023-04-17","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10669","MALERVERKSTED TRØNNES
                ","931184830","2023-04-12","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10670","MILJØMETALL AS
                ","931202510","2023-04-14","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10671","MJ EIENDOMSUTVIKLING AS
                ","931163183","2023-04-25","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10672","MKB EIENDOM HADSEL AS
                ","831253142","2023-04-22","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10673","MOSTI INVEST AS
                ","931204726","2023-04-17","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10674","MP MOBILITY AS
                ","931176382","2023-04-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10675","MUSTE BYGG
                ","931227114","2023-04-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10676","NEVERNES FISK AS
                ","931236539","2023-04-20","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10677","NJORD YOGA HENRIK THRONSEN
                ","931240579","2023-04-20","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10678","OPTIMIST FISKE AS
                ","831230282","2023-04-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10679","PAVEL ANDREEV
                ","931259407","2023-04-24","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10680","PEDERSEN AUTO HOLDING AS
                ","931162713","2023-04-03","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10681","PER-INGE NILSEN UTLEIE
                ","931199730","2023-04-14","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10682","PETTERSENS SMÅBRUK
                ","930920797","2023-04-18","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10683","PINAPPLE PETTERSEN
                ","931271571","2023-04-25","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10684","PLEXUS POLAIRE AS
                ","931208691","2023-04-17","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10685","PLUG VÅGAN AS
                ","931173898","2023-04-11","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10686","RALHEIM BORETTSLAG
                ","931140299","2023-04-21","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10687","RANA MAT OG CATERING AS
                ","931307568","2023-04-28","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10688","RENDAL INVEST AS
                ","931236377","2023-04-28","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10689","S.TEIGEN HOLDING AS
                ","931233459","2023-04-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10690","SALTEN TECH AS
                ","931200690","2023-04-14","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10691","SALTVIK PRODUCTS AS
                ","931200860","2023-04-14","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10692","SEA VENTURE FOODS AS
                ","931245422","2023-04-20","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10693","SMEDVIKA EIENDOM AS
                ","931253611","2023-04-22","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10694","SOM SPIKRA AS
                ","931137999","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10695","SOMMERVOLL
                ","931273965","2023-04-25","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10696","STOLTZ STYLING AS
                ","931066536","2023-04-04","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10697","STRAUMTEK AS
                ","931197991","2023-04-14","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10698","STRAUMTEST AS
                ","931297139","2023-04-26","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10699","SVENDSEN SENIOR AS
                ","931310852","2023-04-28","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10700","SYLA REGNSKAP AS
                ","931216562","2023-04-18","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10701","T. KARLSEN & CO
                ","931262890","2023-04-24","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10702","TAKTEMA AS
                ","931228471","2023-04-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10703","TANNLEGE DINA MAGNUSSEN AS
                ","931200925","2023-04-14","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10704","TNL HOLDING AS
                ","831207922","2023-04-17","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10705","VESTERÅLEN LANDBRUKSSENTER AS
                ","931272195","2023-04-25","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10706","VISIT STEIGEN AS
                ","931246771","2023-04-21","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10707","WENBERG EIENDOM AS
                ","931159380","2023-04-03","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10708","ØTEI AS
                ","931310488","2023-04-28","Nyregistrering i Foretaksregisteret               
                ","Nordland","Under"
"10709","8009 INVEST AS
                ","931390627","2023-05-11","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10710","A.S.O HOLDING AS
                ","931321102","2023-05-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10711","ACUSTUS EIENDOM AS
                ","931349961","2023-05-06","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10712","AFAS 040523-01 AS
                ","931422618","2023-05-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10713","AFAS 040523-02 AS
                ","931422634","2023-05-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10714","AFAS 040523-03 AS
                ","831422602","2023-05-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10715","AFAS 040523-04 AS
                ","931422650","2023-05-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10716","AFAS 040523-05 AS
                ","931422626","2023-05-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10717","AFAS 040523-06 AS
                ","931422677","2023-05-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10718","AFAS 040523-07 AS
                ","931422502","2023-05-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10719","AFAS 040523-08 AS
                ","931422545","2023-05-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10720","AFAS 040523-09 AS
                ","931422480","2023-05-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10721","AFAS 040523-10 AS
                ","931422561","2023-05-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10722","AFAS 040523-11 AS
                ","831422572","2023-05-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10723","AFAS 040523-12 AS
                ","931422588","2023-05-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10724","AFAS 040523-13 AS
                ","931422596","2023-05-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10725","AFAS 040523-14 AS
                ","931421867","2023-05-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10726","AFAS 040523-15 AS
                ","931422103","2023-05-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10727","AFAS 040523-16 AS
                ","931422367","2023-05-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10728","AFAS 040523-17 AS
                ","931422073","2023-05-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10729","AFAS 040523-18 AS
                ","931422405","2023-05-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10730","AFAS 040523-19 AS
                ","831422432","2023-05-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10731","AFAS 040523-20 AS
                ","931422472","2023-05-19","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10732","AFAS 250423-01 AS
                ","931368370","2023-05-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10733","AFAS 250423-02 AS
                ","931368419","2023-05-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10734","AFAS 250423-03 AS
                ","831368942","2023-05-09","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10735","AFAS 250423-04 AS
                ","931368958","2023-05-09","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10736","AFAS 250423-05 AS
                ","931368982","2023-05-09","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10737","AFAS 250423-06 AS
                ","931368362","2023-05-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10738","AFAS 250423-07 AS
                ","931368990","2023-05-09","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10739","AFAS 250423-08 AS
                ","931368966","2023-05-09","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10740","AFAS 250423-09 AS
                ","931367889","2023-05-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10741","AFAS 250423-10 AS
                ","931367757","2023-05-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10742","AFAS 250423-11 AS
                ","931368028","2023-05-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10743","AFAS 250423-12 AS
                ","931368206","2023-05-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10744","AFAS 250423-13 AS
                ","931366785","2023-05-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10745","AFAS 250423-14 AS
                ","931366890","2023-05-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10746","AFAS 250423-15 AS
                ","931367013","2023-05-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10747","AFAS 250423-16 AS
                ","931367110","2023-05-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10748","AFAS 250423-17 AS
                ","931367196","2023-05-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10749","AFAS 250423-18 AS
                ","931367218","2023-05-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10750","AFAS 250423-19 AS
                ","931367269","2023-05-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10751","AFAS 250423-20 AS
                ","931367412","2023-05-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10752","AFAS 250423-21 AS
                ","931367374","2023-05-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10753","AFAS 250423-22 AS
                ","831366192","2023-05-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10754","AFAS 250423-23 AS
                ","931366270","2023-05-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10755","AFAS 250423-24 AS
                ","931366289","2023-05-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10756","AFAS 250423-25 AS
                ","931366572","2023-05-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10757","AFAS 250423-26 AS
                ","931366505","2023-05-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10758","AFAS 250423-27 AS
                ","931366602","2023-05-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10759","AFAS 250423-28 AS
                ","931365851","2023-05-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10760","AFAS 250423-29 AS
                ","831365862","2023-05-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10761","AFAS 250423-30 AS
                ","931365940","2023-05-08","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10762","AFAS 310523-03 AS
                ","931496557","2023-06-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10763","AFAS 310523-04 AS
                ","931498169","2023-06-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10764","AMICI AS
                ","831320052","2023-05-02","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10765","ANNIKAPITAL AS
                ","931461281","2023-05-27","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10766","ANTONSEN EIENDOMSINVEST AS
                ","931375520","2023-05-09","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10767","AQUAPREDICT AS
                ","931467425","2023-05-30","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10768","ARMEND MURATI AS
                ","931498142","2023-06-01","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10769","AROY LERT AS
                ","931327127","2023-05-03","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10770","B.E BYGGSERVICE AS
                ","831458062","2023-05-26","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10771","BASHARA RENOVERING AS
                ","931411888","2023-05-15","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
"10772","BERGHÅJEN AS
                ","931347799","2023-05-09","Nyregistrering i Foretaksregisteret               
                ","Nordland","Etter"
